Time_solar,Temperature©,Humidity ,Ground Radiation Intensity (W/m^2),Upper Atmosphere Radiation Intensity (W/m^2),PV Generation (KW),timestamp,hour,Date - Time ,Time_wind,Air Density,Wind Speed ,Power Generation 
1933,22.034,0.01,500.183,1053.422,3360.739,2019-08-20 12:00:00,12.0,,1933,1.158,3.276,130.465
1934,22.109,0.011,428.938,964.983,2872.277,2019-08-20 13:00:00,13.0,,1934,1.159,3.895,268.854
1935,21.496,0.011,327.854,825.534,1775.191,2019-08-20 14:00:00,14.0,,1935,1.16,4.389,413.304
1936,20.688,0.011,210.95,644.565,1036.085,2019-08-20 15:00:00,15.0,,1936,1.161,4.474,438.473
1937,19.502,0.012,111.559,434.393,408.398,2019-08-20 16:00:00,16.0,,1937,1.161,4.814,561.653
1938,17.814,0.012,38.761,209.313,126.313,2019-08-20 17:00:00,17.0,,1938,1.161,6.033,1126.073
1939,16.186,0.011,2.978,27.481,0.0,2019-08-20 18:00:00,18.0,,1939,1.161,7.268,1881.312
1940,15.698,0.011,0.0,0.002,0.0,2019-08-20 19:00:00,19.0,,1940,1.161,7.843,2274.306
1941,15.567,0.011,0.0,0.0,0.0,2019-08-20 20:00:00,20.0,,1941,1.161,7.854,2283.248
1942,15.484,0.011,0.0,0.0,0.0,2019-08-20 21:00:00,21.0,,1942,1.161,7.901,2317.654
1943,15.343,0.011,0.0,0.0,0.0,2019-08-20 22:00:00,22.0,,1943,1.159,7.574,2089.081
1944,15.174,0.011,0.0,0.0,0.0,2019-08-20 23:00:00,23.0,,1944,1.156,7.481,2024.086
1945,14.957,0.011,0.0,0.0,0.0,2019-08-21 00:00:00,0.0,,1945,1.153,7.174,1821.301
1946,14.591,0.011,0.0,0.0,0.0,2019-08-21 01:00:00,1.0,,1946,1.15,6.673,1499.802
1947,14.42,0.011,0.0,0.0,0.0,2019-08-21 02:00:00,2.0,,1947,1.147,6.693,1512.241
1948,14.308,0.011,0.0,0.0,0.0,2019-08-21 03:00:00,3.0,,1948,1.145,6.831,1600.222
1949,14.218,0.011,3.591,28.41,0.0,2019-08-21 04:00:00,4.0,,1949,1.143,7.139,1800.344
1950,14.391,0.011,39.406,219.833,102.994,2019-08-21 05:00:00,5.0,,1950,1.142,7.383,1959.329
1951,15.065,0.011,103.26,444.228,372.417,2019-08-21 06:00:00,6.0,,1951,1.142,8.187,2508.475
1952,16.135,0.012,178.843,652.893,558.77,2019-08-21 07:00:00,7.0,,1952,1.143,8.394,2653.245
1953,16.954,0.012,250.995,831.607,657.564,2019-08-21 08:00:00,8.0,,1953,1.145,8.73,2875.17
1954,17.728,0.012,323.758,968.152,1141.598,2019-08-21 09:00:00,9.0,,1954,1.147,10.005,3639.41
1955,18.233,0.012,386.01,1053.181,1408.304,2019-08-21 10:00:00,10.0,,1955,1.149,10.719,3979.145
1956,18.687,0.012,416.596,1080.924,1630.462,2019-08-21 11:00:00,11.0,,1956,1.151,10.426,3850.29
1957,19.15,0.012,405.586,1049.409,1445.334,2019-08-21 12:00:00,12.0,,1957,1.153,9.397,3301.929
1958,19.273,0.013,358.337,960.826,932.747,2019-08-21 13:00:00,13.0,,1958,1.155,8.449,2687.874
1959,19.384,0.013,287.974,821.142,797.862,2019-08-21 14:00:00,14.0,,1959,1.156,7.289,1894.735
1960,19.391,0.013,203.127,639.872,565.962,2019-08-21 15:00:00,15.0,,1960,1.157,6.634,1471.917
1961,19.15,0.013,118.375,429.335,311.797,2019-08-21 16:00:00,16.0,,1961,1.159,6.508,1395.04
1962,18.579,0.013,44.476,203.88,79.946,2019-08-21 17:00:00,17.0,,1962,1.16,6.907,1643.354
1963,17.809,0.012,3.829,25.041,0.0,2019-08-21 18:00:00,18.0,,1963,1.161,7.344,1934.179
1964,17.205,0.012,0.0,0.001,0.0,2019-08-21 19:00:00,19.0,,1964,1.162,7.412,1978.674
1965,16.522,0.012,0.0,0.0,0.0,2019-08-21 20:00:00,20.0,,1965,1.163,6.799,1574.669
1966,16.003,0.012,0.0,0.0,0.0,2019-08-21 21:00:00,21.0,,1966,1.164,6.344,1299.732
1967,15.694,0.011,0.0,0.0,0.0,2019-08-21 22:00:00,22.0,,1967,1.162,6.428,1348.285
1968,15.424,0.011,0.0,0.0,0.0,2019-08-21 23:00:00,23.0,,1968,1.159,6.123,1172.218
1969,15.178,0.011,0.0,0.0,0.0,2019-08-22 00:00:00,0.0,,1969,1.155,6.184,1208.555
1970,14.802,0.011,0.0,0.0,0.0,2019-08-22 01:00:00,1.0,,1970,1.152,6.416,1343.758
1971,14.022,0.011,0.0,0.0,0.0,2019-08-22 02:00:00,2.0,,1971,1.149,6.207,1222.383
1972,13.579,0.011,0.0,0.0,0.0,2019-08-22 03:00:00,3.0,,1972,1.147,6.448,1360.161
1973,13.704,0.01,4.504,25.793,0.956,2019-08-22 04:00:00,4.0,,1973,1.145,6.681,1501.207
1974,14.215,0.011,57.453,214.381,108.761,2019-08-22 05:00:00,5.0,,1974,1.145,6.417,1344.096
1975,14.638,0.011,152.21,439.152,224.243,2019-08-22 06:00:00,6.0,,1975,1.145,6.07,1143.181
1976,15.14,0.012,270.288,648.18,409.561,2019-08-22 07:00:00,7.0,,1976,1.146,5.832,1015.77
1977,15.655,0.012,375.398,827.178,591.273,2019-08-22 08:00:00,8.0,,1977,1.148,5.489,846.01
1978,16.014,0.012,462.959,963.931,799.62,2019-08-22 09:00:00,9.0,,1978,1.15,5.316,770.858
1979,16.171,0.012,520.011,1049.129,948.635,2019-08-22 10:00:00,10.0,,1979,1.153,4.948,611.596
1980,16.213,0.012,523.188,1076.891,986.79,2019-08-22 11:00:00,11.0,,1980,1.156,4.605,483.373
1981,16.246,0.011,484.255,1045.345,828.536,2019-08-22 12:00:00,12.0,,1981,1.159,4.043,306.364
1982,16.342,0.012,408.078,956.585,629.876,2019-08-22 13:00:00,13.0,,1982,1.161,3.595,194.321
1983,16.313,0.012,319.019,816.669,417.337,2019-08-22 14:00:00,14.0,,1983,1.163,3.548,184.167
1984,16.158,0.012,228.975,635.09,212.334,2019-08-22 15:00:00,15.0,,1984,1.165,3.858,257.058
1985,15.898,0.012,137.729,424.212,80.74,2019-08-22 16:00:00,16.0,,1985,1.166,4.104,323.5
1986,15.637,0.012,53.508,198.384,10.809,2019-08-22 17:00:00,17.0,,1986,1.168,4.671,506.74
1987,15.422,0.012,5.249,22.723,0.0,2019-08-22 18:00:00,18.0,,1987,1.169,5.23,728.92
1988,15.251,0.011,0.0,0.0,0.0,2019-08-22 19:00:00,19.0,,1988,1.17,5.434,820.466
1989,15.038,0.011,0.0,0.0,0.0,2019-08-22 20:00:00,20.0,,1989,1.172,5.473,838.567
1990,14.786,0.011,0.0,0.0,0.0,2019-08-22 21:00:00,21.0,,1990,1.173,5.663,930.108
1991,14.587,0.011,0.0,0.0,0.0,2019-08-22 22:00:00,22.0,,1991,1.172,5.838,1018.762
1992,14.516,0.011,0.0,0.0,0.0,2019-08-22 23:00:00,23.0,,1992,1.168,6.014,1115.242
1993,14.443,0.01,0.0,0.0,0.0,2019-08-23 00:00:00,0.0,,1993,1.164,6.017,1115.324
1994,14.329,0.01,0.0,0.0,0.0,2019-08-23 01:00:00,1.0,,1994,1.161,6.037,1126.205
1995,14.181,0.01,0.0,0.0,0.0,2019-08-23 02:00:00,2.0,,1995,1.157,6.104,1164.564
1996,14.02,0.01,0.0,0.0,0.0,2019-08-23 03:00:00,3.0,,1996,1.154,6.248,1243.498
1997,13.831,0.01,3.61,23.303,0.0,2019-08-23 04:00:00,4.0,,1997,1.152,6.353,1306.911
1998,14.024,0.01,56.474,208.872,175.028,2019-08-23 05:00:00,5.0,,1998,1.151,5.949,1082.163
1999,14.595,0.011,156.904,434.007,564.237,2019-08-23 06:00:00,6.0,,1999,1.151,5.319,772.274
2000,15.29,0.011,274.938,643.379,1192.052,2019-08-23 07:00:00,7.0,,2000,1.151,6.111,1165.42
2001,16.377,0.011,396.338,822.662,2617.781,2019-08-23 08:00:00,8.0,,2001,1.153,6.463,1371.931
2002,17.972,0.011,511.651,959.646,3404.464,2019-08-23 09:00:00,9.0,,2002,1.155,6.434,1352.498
2003,19.378,0.011,585.108,1044.966,3437.087,2019-08-23 10:00:00,10.0,,2003,1.158,6.152,1187.992
2004,20.056,0.011,593.482,1072.801,3266.652,2019-08-23 11:00:00,11.0,,2004,1.161,5.716,958.54
2005,20.177,0.011,559.787,1041.205,2973.833,2019-08-23 12:00:00,12.0,,2005,1.164,5.502,852.225
2006,19.582,0.011,494.694,952.283,2042.489,2019-08-23 13:00:00,13.0,,2006,1.166,5.525,865.266
2007,18.562,0.011,397.352,812.132,1277.498,2019-08-23 14:00:00,14.0,,2007,1.168,5.564,886.508
2008,17.432,0.011,289.739,630.252,645.926,2019-08-23 15:00:00,15.0,,2008,1.17,5.43,818.883
2009,16.41,0.012,174.038,419.015,317.398,2019-08-23 16:00:00,16.0,,2009,1.172,5.589,894.453
2010,15.456,0.012,68.659,192.839,85.062,2019-08-23 17:00:00,17.0,,2010,1.173,6.038,1126.253
2011,14.712,0.011,5.465,20.527,0.0,2019-08-23 18:00:00,18.0,,2011,1.174,6.247,1243.437
2012,14.311,0.011,0.0,0.0,0.0,2019-08-23 19:00:00,19.0,,2012,1.175,5.92,1061.685
2013,14.004,0.011,0.0,0.0,0.0,2019-08-23 20:00:00,20.0,,2013,1.177,5.908,1055.76
2014,13.725,0.011,0.0,0.0,0.0,2019-08-23 21:00:00,21.0,,2014,1.178,6.005,1110.343
2015,13.411,0.01,0.0,0.0,0.0,2019-08-23 22:00:00,22.0,,2015,1.176,5.926,1064.766
2016,13.0,0.01,0.0,0.0,0.0,2019-08-23 23:00:00,23.0,,2016,1.169,5.822,1010.855
2017,12.604,0.01,0.0,0.0,0.0,2019-08-24 00:00:00,0.0,,2017,1.164,5.772,985.829
2018,12.285,0.01,0.0,0.0,0.0,2019-08-24 01:00:00,1.0,,2018,1.16,5.81,1004.424
2019,12.0,0.01,0.0,0.0,0.0,2019-08-24 02:00:00,2.0,,2019,1.156,5.615,906.51
2020,11.626,0.01,0.0,0.0,0.0,2019-08-24 03:00:00,3.0,,2020,1.153,5.559,884.076
2021,11.311,0.01,3.944,20.944,18.77,2019-08-24 04:00:00,4.0,,2021,1.151,5.471,837.993
2022,12.475,0.01,68.72,203.294,763.286,2019-08-24 05:00:00,5.0,,2022,1.15,4.46,433.611
2023,13.887,0.01,193.971,428.801,1606.972,2019-08-24 06:00:00,6.0,,2023,1.149,2.737,54.201
2024,15.693,0.011,343.0,638.501,2800.141,2019-08-24 07:00:00,7.0,,2024,1.15,2.836,64.997
2025,17.641,0.011,476.446,818.09,3127.592,2019-08-24 08:00:00,8.0,,2025,1.151,3.166,111.648
2026,19.521,0.011,589.604,955.287,3203.268,2019-08-24 09:00:00,9.0,,2026,1.153,3.197,117.922
2027,20.703,0.011,659.036,1040.753,3229.934,2019-08-24 10:00:00,10.0,,2027,1.155,2.812,62.267
2028,21.442,0.011,656.477,1068.618,3193.318,2019-08-24 11:00:00,11.0,,2028,1.158,2.209,15.591
2029,21.88,0.011,610.07,1036.937,3012.033,2019-08-24 12:00:00,12.0,,2029,1.161,1.648,2.011
2030,22.135,0.011,532.752,947.904,2975.505,2019-08-24 13:00:00,13.0,,2030,1.163,1.508,0.987
2031,21.994,0.011,435.384,807.53,2676.569,2019-08-24 14:00:00,14.0,,2031,1.165,2.026,8.75
2032,21.32,0.011,319.14,625.346,1915.605,2019-08-24 15:00:00,15.0,,2032,1.167,2.721,53.105
2033,20.796,0.012,186.187,413.761,714.082,2019-08-24 16:00:00,16.0,,2033,1.17,3.27,129.446
2034,18.989,0.012,69.135,187.238,230.332,2019-08-24 17:00:00,17.0,,2034,1.172,3.632,204.659
2035,17.769,0.011,4.935,18.454,0.0,2019-08-24 18:00:00,18.0,,2035,1.174,3.489,173.378
2036,17.243,0.01,0.0,0.0,0.0,2019-08-24 19:00:00,19.0,,2036,1.175,2.967,82.9
2037,16.566,0.01,0.0,0.0,0.0,2019-08-24 20:00:00,20.0,,2037,1.177,2.245,16.903
2038,15.747,0.01,0.0,0.0,0.0,2019-08-24 21:00:00,21.0,,2038,1.179,1.465,0.784
2039,14.913,0.01,0.0,0.0,0.0,2019-08-24 22:00:00,22.0,,2039,1.176,0.812,0.001
2040,14.129,0.01,0.0,0.0,0.0,2019-08-24 23:00:00,23.0,,2040,1.168,0.825,0.005
2041,13.346,0.01,0.0,0.0,0.0,2019-08-25 00:00:00,0.0,,2041,1.161,1.125,0.092
2042,12.751,0.009,0.0,0.0,0.0,2019-08-25 01:00:00,1.0,,2042,1.156,1.473,0.818
2043,12.405,0.009,0.0,0.0,0.0,2019-08-25 02:00:00,2.0,,2043,1.153,1.756,3.127
2044,12.212,0.009,0.0,0.0,0.0,2019-08-25 03:00:00,3.0,,2044,1.15,1.865,4.917
2045,12.143,0.009,5.195,18.722,9.502,2019-08-25 04:00:00,4.0,,2045,1.148,1.808,3.98
2046,13.475,0.01,83.979,197.657,534.01,2019-08-25 05:00:00,5.0,,2046,1.147,1.772,3.334
2047,15.258,0.01,225.04,423.53,1355.102,2019-08-25 06:00:00,6.0,,2047,1.146,1.768,3.28
2048,17.301,0.011,384.78,633.565,2033.712,2019-08-25 07:00:00,7.0,,2048,1.146,2.64,44.335
2049,18.861,0.011,526.421,813.445,2491.025,2019-08-25 08:00:00,8.0,,2049,1.147,3.084,98.715
2050,19.847,0.011,629.073,950.855,2880.891,2019-08-25 09:00:00,9.0,,2050,1.149,3.311,136.783
2051,20.894,0.011,682.348,1036.465,3108.564,2019-08-25 10:00:00,10.0,,2051,1.151,3.497,175.132
2052,21.435,0.011,673.018,1064.349,2782.463,2019-08-25 11:00:00,11.0,,2052,1.155,3.482,172.11
2053,21.676,0.011,630.65,1032.633,2509.943,2019-08-25 12:00:00,12.0,,2053,1.158,3.258,127.249
2054,21.827,0.011,569.156,943.455,2480.337,2019-08-25 13:00:00,13.0,,2054,1.16,3.058,94.75
2055,21.708,0.011,471.611,802.832,2314.039,2019-08-25 14:00:00,14.0,,2055,1.163,3.02,89.234
2056,21.546,0.011,344.745,620.358,1419.559,2019-08-25 15:00:00,15.0,,2056,1.165,2.961,82.051
2057,20.909,0.012,202.118,408.442,852.371,2019-08-25 16:00:00,16.0,,2057,1.168,2.544,36.583
2058,18.995,0.012,72.519,181.597,291.705,2019-08-25 17:00:00,17.0,,2058,1.17,2.255,17.36
2059,17.777,0.011,4.92,16.504,0.0,2019-08-25 18:00:00,18.0,,2059,1.171,1.601,1.566
2060,17.246,0.011,0.0,0.0,0.0,2019-08-25 19:00:00,19.0,,2060,1.173,1.101,0.071
2061,16.544,0.01,0.0,0.0,0.0,2019-08-25 20:00:00,20.0,,2061,1.175,0.895,0.01
2062,15.779,0.01,0.0,0.0,0.0,2019-08-25 21:00:00,21.0,,2062,1.176,1.246,0.209
2063,15.09,0.01,0.0,0.0,0.0,2019-08-25 22:00:00,22.0,,2063,1.173,1.934,6.243
2064,14.537,0.01,0.0,0.0,0.0,2019-08-25 23:00:00,23.0,,2064,1.164,2.636,43.905
2065,14.061,0.01,0.0,0.0,0.0,2019-08-26 00:00:00,0.0,,2065,1.157,3.052,93.89
2066,13.624,0.01,0.0,0.0,0.0,2019-08-26 01:00:00,1.0,,2066,1.152,3.504,175.88
2067,13.26,0.01,0.0,0.0,0.0,2019-08-26 02:00:00,2.0,,2067,1.148,4.298,382.154
2068,12.971,0.01,0.0,0.0,0.0,2019-08-26 03:00:00,3.0,,2068,1.144,4.752,536.146
2069,12.613,0.01,5.08,16.638,11.695,2019-08-26 04:00:00,4.0,,2069,1.142,4.944,610.071
2070,13.446,0.01,79.414,191.963,694.596,2019-08-26 05:00:00,5.0,,2070,1.14,4.833,566.868
2071,15.44,0.01,220.122,418.193,1695.964,2019-08-26 06:00:00,6.0,,2071,1.139,2.854,67.243
2072,18.106,0.011,383.857,628.573,3004.439,2019-08-26 07:00:00,7.0,,2072,1.14,2.679,48.004
2073,20.303,0.011,523.443,808.716,3265.338,2019-08-26 08:00:00,8.0,,2073,1.141,3.092,99.904
2074,21.733,0.011,616.606,946.356,3402.716,2019-08-26 09:00:00,9.0,,2074,1.143,3.384,150.694
2075,22.701,0.011,661.788,1032.083,3453.611,2019-08-26 10:00:00,10.0,,2075,1.146,3.532,180.578
2076,23.272,0.011,661.325,1060.02,3318.771,2019-08-26 11:00:00,11.0,,2076,1.149,4.043,306.281
2077,23.544,0.011,625.076,1028.25,3212.338,2019-08-26 12:00:00,12.0,,2077,1.152,5.015,638.483
2078,23.277,0.012,534.768,938.932,2632.041,2019-08-26 13:00:00,13.0,,2078,1.154,5.479,841.685
2079,22.848,0.012,398.534,798.088,2190.534,2019-08-26 14:00:00,14.0,,2079,1.156,5.412,810.421
2080,21.705,0.012,246.971,615.32,811.681,2019-08-26 15:00:00,15.0,,2080,1.157,5.086,667.611
2081,20.527,0.013,126.908,403.055,426.676,2019-08-26 16:00:00,16.0,,2081,1.158,5.17,702.909
2082,18.715,0.013,37.072,175.914,237.129,2019-08-26 17:00:00,17.0,,2082,1.159,6.587,1444.557
2083,17.006,0.012,1.282,14.679,0.0,2019-08-26 18:00:00,18.0,,2083,1.16,8.183,2505.548
2084,17.074,0.012,0.0,0.0,0.0,2019-08-26 19:00:00,19.0,,2084,1.161,8.211,2524.569
2085,16.779,0.012,0.0,0.0,0.0,2019-08-26 20:00:00,20.0,,2085,1.162,8.793,2919.229
2086,16.49,0.012,0.0,0.0,0.0,2019-08-26 21:00:00,21.0,,2086,1.162,8.675,2842.264
2087,16.194,0.012,0.0,0.0,0.0,2019-08-26 22:00:00,22.0,,2087,1.161,8.575,2778.914
2088,15.944,0.012,0.0,0.0,0.0,2019-08-26 23:00:00,23.0,,2088,1.158,8.162,2492.539
2089,15.788,0.012,0.0,0.0,0.0,2019-08-27 00:00:00,0.0,,2089,1.154,8.064,2424.046
2090,15.693,0.012,0.0,0.0,0.0,2019-08-27 01:00:00,1.0,,2090,1.151,8.231,2539.842
2091,15.682,0.011,0.0,0.0,0.0,2019-08-27 02:00:00,2.0,,2091,1.149,8.323,2608.44
2092,15.721,0.011,0.0,0.0,0.0,2019-08-27 03:00:00,3.0,,2092,1.147,8.329,2612.076
2093,15.876,0.011,2.79,14.697,0.0,2019-08-27 04:00:00,4.0,,2093,1.145,8.767,2901.775
2094,16.148,0.011,42.541,186.207,18.389,2019-08-27 05:00:00,5.0,,2094,1.144,7.271,1882.638
2095,16.508,0.011,126.4,412.789,92.999,2019-08-27 06:00:00,6.0,,2095,1.144,6.046,1133.18
2096,16.939,0.012,229.655,623.492,196.27,2019-08-27 07:00:00,7.0,,2096,1.144,5.771,984.75
2097,17.31,0.012,332.937,803.925,421.92,2019-08-27 08:00:00,8.0,,2097,1.146,5.675,936.283
2098,17.659,0.012,420.293,941.775,995.085,2019-08-27 09:00:00,9.0,,2098,1.147,5.744,970.978
2099,18.315,0.012,479.278,1027.63,1633.435,2019-08-27 10:00:00,10.0,,2099,1.15,5.771,984.899
2100,19.293,0.012,503.889,1055.622,2337.053,2019-08-27 11:00:00,11.0,,2100,1.152,5.622,909.962
2101,20.321,0.012,498.791,1023.821,2479.927,2019-08-27 12:00:00,12.0,,2101,1.154,5.104,674.927
2102,20.999,0.012,455.61,934.328,2403.294,2019-08-27 13:00:00,13.0,,2102,1.156,4.448,429.769
2103,20.99,0.012,375.24,793.262,2155.377,2019-08-27 14:00:00,14.0,,2103,1.157,3.651,206.946
2104,20.48,0.012,273.257,610.213,1606.598,2019-08-27 15:00:00,15.0,,2104,1.159,2.59,39.812
2105,19.9,0.012,154.578,397.602,542.869,2019-08-27 16:00:00,16.0,,2105,1.16,1.731,2.818
2106,18.498,0.012,52.6,170.198,156.232,2019-08-27 17:00:00,17.0,,2106,1.162,1.021,0.036
2107,17.854,0.012,2.354,12.978,0.0,2019-08-27 18:00:00,18.0,,2107,1.163,0.62,0.0
2108,17.675,0.011,0.0,0.0,0.0,2019-08-27 19:00:00,19.0,,2108,1.165,1.174,0.134
2109,17.247,0.011,0.0,0.0,0.0,2019-08-27 20:00:00,20.0,,2109,1.166,1.86,4.752
2110,16.543,0.011,0.0,0.0,0.0,2019-08-27 21:00:00,21.0,,2110,1.168,2.449,29.347
2111,15.633,0.011,0.0,0.0,0.0,2019-08-27 22:00:00,22.0,,2111,1.167,3.07,96.514
2112,14.577,0.011,0.0,0.0,0.0,2019-08-27 23:00:00,23.0,,2112,1.163,3.793,240.55
2113,13.529,0.011,0.0,0.0,0.0,2019-08-28 00:00:00,0.0,,2113,1.158,4.551,464.611
2114,12.641,0.01,0.0,0.0,0.0,2019-08-28 01:00:00,1.0,,2114,1.154,5.215,722.5
2115,11.917,0.01,0.0,0.0,0.0,2019-08-28 02:00:00,2.0,,2115,1.151,5.722,959.766
2116,11.391,0.01,0.0,0.0,0.0,2019-08-28 03:00:00,3.0,,2116,1.149,5.997,1102.834
2117,10.992,0.01,1.876,12.9,10.079,2019-08-28 04:00:00,4.0,,2117,1.148,6.141,1182.029
2118,12.596,0.01,47.12,180.4,987.451,2019-08-28 05:00:00,5.0,,2118,1.147,6.04,1126.297
2119,15.267,0.011,140.935,407.327,2048.573,2019-08-28 06:00:00,6.0,,2119,1.148,3.637,205.832
2120,17.801,0.011,256.247,618.346,2977.937,2019-08-28 07:00:00,7.0,,2120,1.149,2.925,76.206
2121,19.813,0.011,362.863,799.052,3398.599,2019-08-28 08:00:00,8.0,,2121,1.151,3.853,255.733
2122,20.936,0.011,446.078,937.128,3606.094,2019-08-28 09:00:00,9.0,,2122,1.153,3.734,226.287
2123,21.973,0.011,497.184,1023.113,3677.169,2019-08-28 10:00:00,10.0,,2123,1.155,3.407,155.052
2124,22.552,0.011,499.284,1051.134,3580.911,2019-08-28 11:00:00,11.0,,2124,1.157,2.958,81.651
2125,22.443,0.011,457.572,1019.27,3214.277,2019-08-28 12:00:00,12.0,,2125,1.159,2.534,35.78
2126,21.924,0.011,386.101,929.648,2588.716,2019-08-28 13:00:00,13.0,,2126,1.161,2.13,12.022
2127,21.124,0.011,291.906,788.36,1782.716,2019-08-28 14:00:00,14.0,,2127,1.162,1.724,2.731
2128,20.424,0.012,201.875,605.02,1388.963,2019-08-28 15:00:00,15.0,,2128,1.164,1.624,1.799
2129,19.564,0.012,114.459,392.091,495.76,2019-08-28 16:00:00,16.0,,2129,1.165,1.996,7.763
2130,17.665,0.012,38.736,164.455,60.714,2019-08-28 17:00:00,17.0,,2130,1.166,2.225,15.937
2131,16.339,0.011,2.166,11.398,0.0,2019-08-28 18:00:00,18.0,,2131,1.167,3.075,97.313
2132,15.93,0.011,0.0,0.0,0.0,2019-08-28 19:00:00,19.0,,2132,1.168,3.874,263.411
2133,15.593,0.011,0.0,0.0,0.0,2019-08-28 20:00:00,20.0,,2133,1.169,4.947,611.153
2134,15.306,0.011,0.0,0.0,0.0,2019-08-28 21:00:00,21.0,,2134,1.17,5.233,730.191
2135,14.972,0.011,0.0,0.0,0.0,2019-08-28 22:00:00,22.0,,2135,1.169,4.446,428.98
2136,14.656,0.01,0.0,0.0,0.0,2019-08-28 23:00:00,23.0,,2136,1.164,4.665,506.231
2137,14.405,0.01,0.0,0.0,0.0,2019-08-29 00:00:00,0.0,,2137,1.158,5.276,751.409
2138,14.13,0.01,0.0,0.0,0.0,2019-08-29 01:00:00,1.0,,2138,1.154,4.648,501.821
2139,13.689,0.01,0.0,0.0,0.0,2019-08-29 02:00:00,2.0,,2139,1.151,4.325,390.1
2140,13.373,0.01,0.0,0.0,0.0,2019-08-29 03:00:00,3.0,,2140,1.148,4.414,420.378
2141,13.242,0.01,2.024,11.249,0.0,2019-08-29 04:00:00,4.0,,2141,1.146,4.759,538.864
2142,14.01,0.01,51.688,174.541,177.801,2019-08-29 05:00:00,5.0,,2142,1.145,4.78,550.048
2143,14.742,0.011,159.149,401.801,391.154,2019-08-29 06:00:00,6.0,,2143,1.145,3.385,150.822
2144,15.716,0.011,286.017,613.151,659.153,2019-08-29 07:00:00,7.0,,2144,1.146,2.708,51.776
2145,16.951,0.011,392.405,794.133,1111.282,2019-08-29 08:00:00,8.0,,2145,1.147,2.618,42.258
2146,20.099,0.011,473.699,932.403,1695.382,2019-08-29 09:00:00,9.0,,2146,1.149,2.456,29.844
2147,20.598,0.011,518.083,1018.519,1708.146,2019-08-29 10:00:00,10.0,,2147,1.151,2.163,13.284
2148,21.563,0.011,528.535,1046.571,1905.751,2019-08-29 11:00:00,11.0,,2148,1.153,1.849,4.538
2149,21.934,0.011,495.193,1014.665,1650.983,2019-08-29 12:00:00,12.0,,2149,1.155,1.504,0.964
2150,22.292,0.011,427.207,924.9,1347.325,2019-08-29 13:00:00,13.0,,2150,1.157,1.093,0.066
2151,22.776,0.011,335.066,783.404,791.774,2019-08-29 14:00:00,14.0,,2151,1.159,0.647,0.0
2152,21.196,0.012,230.002,599.783,413.222,2019-08-29 15:00:00,15.0,,2152,1.161,0.733,0.0
2153,18.848,0.012,129.857,386.525,194.641,2019-08-29 16:00:00,16.0,,2153,1.163,1.89,5.317
2154,17.403,0.012,43.05,158.692,65.052,2019-08-29 17:00:00,17.0,,2154,1.164,3.663,209.578
2155,15.713,0.011,2.242,9.94,0.0,2019-08-29 18:00:00,18.0,,2155,1.166,5.093,670.548
2156,14.522,0.011,0.0,0.0,0.0,2019-08-29 19:00:00,19.0,,2156,1.167,5.995,1101.967
2157,13.78,0.011,0.0,0.0,0.0,2019-08-29 20:00:00,20.0,,2157,1.169,6.368,1316.684
2158,13.304,0.011,0.0,0.0,0.0,2019-08-29 21:00:00,21.0,,2158,1.17,6.296,1270.243
2159,12.992,0.01,0.0,0.0,0.0,2019-08-29 22:00:00,22.0,,2159,1.17,6.106,1164.641
2160,12.862,0.01,0.0,0.0,0.0,2019-08-29 23:00:00,23.0,,2160,1.166,5.668,932.939
2161,12.824,0.01,0.0,0.0,0.0,2019-08-30 00:00:00,0.0,,2161,1.161,5.148,693.415
2162,12.808,0.01,0.0,0.0,0.0,2019-08-30 01:00:00,1.0,,2162,1.156,4.633,496.471
2163,12.772,0.01,0.0,0.0,0.0,2019-08-30 02:00:00,2.0,,2163,1.153,4.076,315.526
2164,12.798,0.01,0.0,0.0,0.0,2019-08-30 03:00:00,3.0,,2164,1.151,3.385,150.766
2165,12.786,0.01,1.398,9.742,0.0,2019-08-30 04:00:00,4.0,,2165,1.149,2.701,51.031
2166,13.094,0.01,40.98,168.639,155.102,2019-08-30 05:00:00,5.0,,2166,1.148,2.761,56.459
2167,14.357,0.01,131.372,396.217,444.429,2019-08-30 06:00:00,6.0,,2167,1.147,3.011,87.903
2168,16.341,0.011,238.72,607.875,798.804,2019-08-30 07:00:00,7.0,,2168,1.148,2.941,78.421
2169,17.979,0.011,346.692,789.116,983.689,2019-08-30 08:00:00,8.0,,2169,1.149,3.464,168.253
2170,18.924,0.011,435.011,927.607,1145.055,2019-08-30 09:00:00,9.0,,2170,1.151,3.6,195.411
2171,19.375,0.011,494.558,1013.852,1375.764,2019-08-30 10:00:00,10.0,,2171,1.154,3.645,206.565
2172,19.405,0.01,526.06,1041.956,1697.596,2019-08-30 11:00:00,11.0,,2172,1.157,3.743,228.503
2173,19.019,0.01,517.283,1009.969,1367.328,2019-08-30 12:00:00,12.0,,2173,1.16,3.777,236.803
2174,18.752,0.01,459.485,920.086,1020.813,2019-08-30 13:00:00,13.0,,2174,1.163,3.89,267.507
2175,18.453,0.01,377.206,778.367,798.038,2019-08-30 14:00:00,14.0,,2175,1.165,4.183,346.763
2176,18.037,0.011,274.589,594.46,503.944,2019-08-30 15:00:00,15.0,,2176,1.167,4.203,352.502
