Time_solar,Temperature©,Humidity ,Ground Radiation Intensity (W/m^2),Upper Atmosphere Radiation Intensity (W/m^2),PV Generation (KW),timestamp,hour,Date - Time ,Time_wind,Air Density,Wind Speed ,Power Generation ,clearness_index_kt,wind_power_coefficient_cp,complementarity_index,total_renewable_power,renewable_capacity_factor,solar_efficiency,wind_power_per_speed,day_of_week,day_of_year,month,week_of_year,hour_sin,hour_cos,day_sin,day_cos,solar_lag_1,solar_lag_2,solar_lag_3,solar_lag_6,solar_lag_12,solar_lag_24,wind_lag_1,wind_lag_2,wind_lag_3,wind_lag_6,wind_lag_12,wind_lag_24,solar_rolling_mean_6h,solar_rolling_std_6h,wind_rolling_mean_6h,wind_rolling_std_6h,solar_rate_of_change,solar_volatility,wind_rate_of_change,wind_volatility,total_rate_of_change,total_volatility
505,12.75,0.009,0.0,0.0,0.0,2019-06-22 00:00:00,0.0,,505,1.152,5.35,782.119,0.0,0.593,0.815667048282543,782.119,0.0944627751797735,0.0,146.19043996440377,5,173,6,25,0.0,1.0,0.16280701293851715,-0.986657932891657,0.0,0.0,0.0,147.762,3530.906,0.0,817.635,758.001,735.162,498.755,82.256,1353.958,0.0,9.790106723199613e-05,737.1678333333333,65.95525750207756,0.0,0.0,-35.51599999999996,35.51599999999996,-35.51599999999996,35.51599999999996
506,12.48,0.009,0.0,0.0,0.0,2019-06-22 01:00:00,1.0,,506,1.149,5.059,660.172,0.0,0.593,0.8444080077312826,660.172,0.07973425938505704,0.0,130.49453834857908,5,173,6,25,0.25881904510252074,0.9659258262890683,0.16280701293851715,-0.986657932891657,0.0,0.0,0.0,0.0,3481.765,0.0,782.119,817.635,758.001,630.307,79.956,1390.014,0.0,9.790106723199613e-05,742.1453333333334,56.76433312094273,0.0,0.0,-121.947,121.947,-121.947,121.947
507,12.182,0.009,0.0,0.0,0.0,2019-06-22 02:00:00,2.0,,507,1.146,4.655,504.194,0.0,0.593,0.8811695301377008,504.194,0.06089554718526301,0.0,108.3123290413901,5,173,6,25,0.49999999999999994,0.8660254037844387,0.16280701293851715,-0.986657932891657,0.0,0.0,0.0,0.0,3319.316,0.0,660.172,782.119,817.635,699.783,101.188,1257.07,0.0,9.790106723199613e-05,709.5471666666667,113.63219130407268,0.0,0.0,-155.978,155.978,-155.978,155.978
508,11.915,0.009,6.432,20.979,27.611,2019-06-22 03:00:00,3.0,,508,1.143,4.277,377.334,0.0,0.593,0.9179084253605286,404.945,0.04890845062602159,0.0,88.22396814964503,5,173,6,25,0.7071067811865476,0.7071067811865476,0.16280701293851715,-0.986657932891657,0.0,0.0,0.0,0.0,2806.4,3.563,504.194,660.172,782.119,735.162,145.524,1173.146,4.601833333333182,11.272143548422257,649.9091666666667,174.88893427477163,27.611,27.611,-126.86000000000001,126.86000000000001,-99.24900000000002,99.24900000000002
509,12.834,0.009,80.788,184.216,833.375,2019-06-22 04:00:00,4.0,,509,1.141,4.127,332.85,0.0,0.593,0.8719970333809703,1166.225,0.14085433288800214,1.0,80.65178564289178,5,173,6,25,0.8660254037844386,0.5000000000000001,0.16280701293851715,-0.986657932891657,27.611,0.0,0.0,0.0,1598.82,317.852,377.334,504.194,660.172,758.001,268.903,599.518,143.4976666666665,338.1499004623184,579.0506666666666,205.74149083708278,805.764,805.764,-44.48399999999998,44.48399999999998,761.28,761.28
510,15.218,0.01,213.419,393.809,1921.628,2019-06-22 05:00:00,5.0,,510,1.139,2.78,59.581,0.0,0.593,0.538001063924345,1981.2089999999998,0.2392864773150171,1.0,21.43200667913429,5,173,6,25,0.9659258262890683,0.25881904510252074,0.16280701293851715,-0.986657932891657,833.375,27.611,0.0,0.0,636.218,1065.889,332.85,377.334,504.194,817.635,367.656,130.045,463.76899999999983,787.0756400961778,452.7083333333333,256.43702719432986,1088.253,1088.253,-273.269,273.269,814.9839999999999,814.9839999999999
511,18.912,0.01,369.923,602.977,2675.61,2019-06-22 06:00:00,6.0,,511,1.138,2.096,10.917,0.0,0.593,0.3397492191851461,2686.527,0.3244733806689153,1.0,5.208489881445667,5,173,6,25,1.0,6.123233995736766e-17,0.16280701293851715,-0.986657932891657,1921.628,833.375,27.611,0.0,147.762,2075.885,59.581,332.85,377.334,782.119,498.755,246.38,909.7039999999997,1147.2969183898329,324.17466666666667,251.53231151298544,753.9820000000002,753.9820000000002,-48.664,48.664,705.3180000000002,705.3180000000002
512,19.612,0.01,527.998,797.461,2408.645,2019-06-22 07:00:00,7.0,,512,1.138,3.061,95.221,1.0,0.593,0.4257530533776197,2503.866,0.3024119488700297,1.0,31.107797743287247,5,173,6,25,0.9659258262890683,-0.25881904510252063,0.16280701293851715,-0.986657932891657,2675.61,1921.628,833.375,0.0,0.0,2984.489,10.917,59.581,332.85,660.172,630.307,238.467,1311.144833333333,1186.067906369181,230.01616666666666,201.33214021354266,-266.96500000000015,266.96500000000015,84.304,84.304,-182.66100000000006,182.66100000000006
513,19.945,0.01,664.387,964.036,2394.078,2019-06-22 08:00:00,8.0,,513,1.138,3.207,119.899,0.972036575022624,0.593,0.4351779187000331,2513.977,0.3036331353133237,1.0,37.38664253612643,5,173,6,25,0.8660254037844387,-0.4999999999999998,0.16280701293851715,-0.986657932891657,2408.645,2675.61,1921.628,0.0,0.0,3401.645,95.221,10.917,59.581,504.194,699.783,202.221,1710.157833333333,1051.8707731533236,165.967,151.6652135553798,-14.567000000000007,14.567000000000007,24.677999999999997,24.677999999999997,10.110999999999876,10.110999999999876
514,21.385,0.01,772.41,1091.295,3403.032,2019-06-22 09:00:00,9.0,,514,1.139,3.235,124.895,0.7990875615087942,0.593,0.18640915313119988,3527.927,0.4260959969667695,1.0,38.60740692197622,5,173,6,25,0.7071067811865476,-0.7071067811865475,0.16280701293851715,-0.986657932891657,2394.078,2408.645,2675.61,27.611,0.0,3599.677,119.899,95.221,10.917,377.334,735.162,192.88,2272.7279999999996,856.5171989327491,123.89383333333335,110.81667508893077,1008.9540000000002,1008.9540000000002,4.995999999999995,4.995999999999995,1013.9500000000003,1013.9500000000003
515,22.212,0.009,823.216,1170.641,3356.112,2019-06-22 10:00:00,10.0,,515,1.14,3.137,106.916,0.6953679280171706,0.593,0.1937951918763975,3463.0280000000002,0.4182576249972967,1.0,34.08223331774519,5,173,6,25,0.49999999999999994,-0.8660254037844387,0.16280701293851715,-0.986657932891657,3403.032,2394.078,2408.645,833.375,0.0,3685.672,124.895,119.899,95.221,332.85,758.001,160.337,2693.1841666666664,584.7036966971972,86.23816666666666,43.63381540234209,-46.92000000000007,46.92000000000007,-17.979,17.979,-64.89899999999989,64.89899999999989
516,23.02,0.009,823.178,1196.588,3537.423,2019-06-22 11:00:00,11.0,,516,1.143,3.07,96.51,0.6234210497382577,0.593,0.1464268370020324,3633.933,0.4388991905290114,1.0,31.436471844797445,5,173,6,25,0.258819045102521,-0.9659258262890682,0.16280701293851715,-0.986657932891657,3356.112,3403.032,2394.078,1921.628,0.0,3598.054,106.916,124.895,119.899,59.581,817.635,106.6,2962.483333333333,527.5793982026469,92.39299999999999,41.682522519624406,181.3109999999997,181.3109999999997,-10.405999999999992,10.405999999999992,170.90499999999975,170.90499999999975
517,23.565,0.009,794.799,1167.432,3587.567,2019-06-22 12:00:00,12.0,,517,1.145,3.022,89.54,0.5814184341028394,0.593,0.1323620422401114,3677.107,0.44411366026521715,1.0,29.629374709009035,5,173,6,25,1.2246467991473532e-16,-1.0,0.16280701293851715,-0.986657932891657,3537.423,3356.112,3403.032,2675.61,0.0,3530.906,96.51,106.916,124.895,10.917,782.119,82.256,3114.476166666667,558.8420992886689,105.49683333333333,14.329701761225037,50.14400000000023,50.14400000000023,-6.969999999999999,6.969999999999999,43.17399999999998,43.17399999999998
518,23.662,0.009,725.255,1085.126,3371.775,2019-06-22 13:00:00,13.0,,518,1.148,2.901,73.057,0.5492605893596769,0.593,0.18193500156476583,3444.832,0.4160599483557994,1.0,25.183376358712046,5,173,6,25,-0.2588190451025208,-0.9659258262890683,0.16280701293851715,-0.986657932891657,3587.567,3537.423,3356.112,2408.645,0.0,3481.765,89.54,96.51,106.916,95.221,660.172,79.956,3274.997833333333,441.5708959310678,101.80283333333334,19.450336669725225,-215.79199999999992,215.79199999999992,-16.483000000000004,16.483000000000004,-232.2750000000001,232.2750000000001
519,23.437,0.01,619.161,955.292,3112.534,2019-06-22 14:00:00,14.0,,519,1.15,2.762,56.639,0.5230033207311802,0.593,0.24228681794489404,3169.1730000000002,0.3827664033284044,1.0,20.506509592139903,5,173,6,25,-0.4999999999999997,-0.8660254037844388,0.16280701293851715,-0.986657932891657,3371.775,3587.567,3537.423,2394.078,0.0,3319.316,73.057,89.54,96.51,119.899,504.194,101.188,3394.7405,166.8946899847287,91.2595,24.235953909408973,-259.241,259.241,-16.418,16.418,-275.65899999999965,275.65899999999965
520,23.018,0.01,490.0,786.768,2821.676,2019-06-22 15:00:00,15.0,,520,1.153,2.629,43.311,0.5069236611894061,0.593,0.3111993168379087,2864.987,0.3460274240543622,1.0,16.47431857195946,5,173,6,25,-0.7071067811865471,-0.7071067811865479,0.16280701293851715,-0.986657932891657,3112.534,3371.775,3587.567,3403.032,27.611,2806.4,56.639,73.057,89.54,124.895,377.334,145.524,3297.8478333333333,286.80105536445603,77.66216666666668,24.475678780488792,-290.8580000000002,290.8580000000002,-13.328000000000003,13.328000000000003,-304.18600000000015,304.18600000000015
521,22.271,0.01,336.086,591.047,2035.232,2019-06-22 16:00:00,16.0,,521,1.156,2.769,57.411,0.4917132399536018,0.593,0.5093467281524634,2092.643,0.25274525390704833,1.0,20.733470302105342,5,173,6,25,-0.8660254037844385,-0.5000000000000004,0.16280701293851715,-0.986657932891657,2821.676,3112.534,3371.775,3356.112,833.375,1598.82,43.311,56.639,73.057,106.916,332.85,268.903,3077.701166666666,585.0283629347954,69.41133333333333,20.693765927584888,-786.444,786.444,14.100000000000001,14.100000000000001,-772.344,772.344
522,21.428,0.011,186.699,381.473,1129.68,2019-06-22 17:00:00,17.0,,522,1.158,2.969,83.283,0.5276880331606002,0.593,0.7397750086030506,1212.963,0.146499255446273,1.0,28.05084942713054,5,173,6,25,-0.9659258262890683,-0.25881904510252063,0.16280701293851715,-0.986657932891657,2035.232,2821.676,3112.534,3537.423,1921.628,636.218,57.411,43.311,56.639,96.51,59.581,367.656,2676.410666666666,930.433107384657,67.20683333333334,17.720531712273033,-905.5519999999999,905.5519999999999,25.872,25.872,-879.6800000000001,879.6800000000001
523,19.198,0.012,67.453,172.387,478.72,2019-06-22 18:00:00,18.0,,523,1.161,2.772,57.867,1.0,0.593,0.8950459381402902,536.587,0.0648079092125228,1.0,20.87553359468485,5,173,6,25,-1.0,-1.8369701987210297e-16,0.16280701293851715,-0.986657932891657,1129.68,2035.232,2821.676,3587.567,2675.61,147.762,83.283,57.411,43.311,89.54,10.917,498.755,2158.2695,1159.0811557090833,61.928000000000004,14.080851437289219,-650.96,650.96,-25.416000000000004,25.416000000000004,-676.376,676.376
524,17.984,0.01,5.909,23.22,0.0,2019-06-22 19:00:00,19.0,,524,1.164,2.955,81.286,0.0,0.593,0.9808421885757728,81.286,0.00981756119370974,0.0,27.507943313724766,5,173,6,25,-0.9659258262890684,0.2588190451025203,0.16280701293851715,-0.986657932891657,478.72,1129.68,2035.232,3371.775,2408.645,0.0,57.867,83.283,57.411,73.057,95.221,630.307,1596.3069999999998,1265.548588973338,63.2995,15.690400476055713,-478.72,478.72,23.419000000000004,23.419000000000004,-455.301,455.301
525,17.495,0.01,0.011,0.097,0.0,2019-06-22 20:00:00,20.0,,525,1.166,3.213,121.085,0.0,0.593,0.971462200178351,121.085,0.014624405151444822,0.0,37.68595154498862,5,173,6,25,-0.8660254037844386,0.5000000000000001,0.16280701293851715,-0.986657932891657,0.0,478.72,1129.68,3112.534,2394.078,0.0,81.286,57.867,83.283,56.639,119.899,699.783,1077.551333333333,1152.6207726558962,74.0405,27.689458642216255,0.0,0.0,39.79899999999999,39.79899999999999,39.79899999999999,39.79899999999999
526,17.256,0.01,0.0,0.0,0.0,2019-06-22 21:00:00,21.0,,526,1.166,3.474,170.461,0.0,0.593,0.959825065900829,170.461,0.020587940095969245,0.0,49.067631241326644,5,173,6,25,-0.7071067811865477,0.7071067811865474,0.16280701293851715,-0.986657932891657,0.0,0.0,478.72,2821.676,3403.032,0.0,121.085,81.286,57.867,43.311,124.895,735.162,607.2719999999998,828.8357307355966,95.23216666666667,43.56976206689293,0.0,0.0,49.37600000000002,49.37600000000002,49.37600000000002,49.37600000000002
527,17.387,0.01,0.0,0.0,0.0,2019-06-22 22:00:00,22.0,,527,1.16,3.279,131.073,0.0,0.593,0.9691081881651484,131.073,0.015830735899701263,0.0,39.973455329839794,5,173,6,25,-0.5000000000000004,0.8660254037844384,0.16280701293851715,-0.986657932891657,0.0,0.0,0.0,2035.232,3356.112,0.0,170.461,121.085,81.286,57.411,106.916,758.001,268.06666666666644,463.50648628328645,107.50916666666666,41.08867762493284,0.0,0.0,-39.388000000000005,39.388000000000005,-39.388000000000005,39.388000000000005
528,17.13,0.01,0.0,0.0,0.0,2019-06-22 23:00:00,23.0,,528,1.149,2.938,77.854,0.0,0.593,0.9816510561397807,77.854,0.00940305106875819,0.0,26.498969877818283,5,173,6,25,-0.25881904510252157,0.9659258262890681,0.16280701293851715,-0.986657932891657,0.0,0.0,0.0,1129.68,3537.423,0.0,131.073,170.461,121.085,83.283,96.51,817.635,79.78666666666645,195.43662161089242,106.60433333333333,41.78278727736647,0.0,0.0,-53.21900000000001,53.21900000000001,-53.21900000000001,53.21900000000001
529,16.398,0.01,0.0,0.0,0.0,2019-06-23 00:00:00,0.0,,529,1.142,2.354,22.982,0.0,0.593,0.9945835098030216,22.982,0.0027757201898707924,0.0,9.762952522110227,6,174,6,25,0.0,1.0,0.1457991969198751,-0.9893142039703663,0.0,0.0,0.0,478.72,3587.567,0.0,77.854,131.073,170.461,57.867,89.54,782.119,0.0,0.00011305928682154971,100.79016666666666,51.270939782352926,0.0,0.0,-54.872,54.872,-54.872,54.872
530,15.479,0.009,0.0,0.0,0.0,2019-06-23 01:00:00,1.0,,530,1.137,1.574,1.401,0.0,0.593,0.9996698066849723,1.401,0.0001692099898185093,0.0,0.8900883798676112,6,174,6,25,0.25881904510252074,0.9659258262890683,0.1457991969198751,-0.9893142039703663,0.0,0.0,0.0,0.0,3371.775,0.0,22.982,77.854,131.073,81.286,73.057,660.172,0.0,0.00011305928682154971,87.476,65.69282770591474,0.0,0.0,-21.581,21.581,-21.581,21.581
531,14.602,0.009,0.0,0.0,0.0,2019-06-23 02:00:00,2.0,,531,1.134,1.018,0.034,0.0,0.0,0.999991986743247,0.034,4.106452286816072e-06,0.0,0.033398788409834575,6,174,6,25,0.49999999999999994,0.8660254037844387,0.1457991969198751,-0.9893142039703663,0.0,0.0,0.0,0.0,3112.534,0.0,1.401,22.982,77.854,121.085,56.639,504.194,0.0,0.00011305928682154971,67.30083333333333,71.62688383955899,0.0,0.0,-1.367,1.367,-1.367,1.367
532,13.931,0.009,6.138,20.975,38.059,2019-06-23 03:00:00,3.0,,532,1.131,0.683,0.0,0.0,0.0,0.9905717167876971,38.059,0.004596690223056849,0.0,0.0,6,174,6,25,0.7071067811865476,0.7071067811865476,0.1457991969198751,-0.9893142039703663,0.0,0.0,0.0,0.0,2821.676,27.611,0.034,1.401,22.982,170.461,43.311,377.334,6.343166666666439,15.537521687174706,38.89066666666667,54.21551291526889,38.059,38.059,-0.034,0.034,38.025,38.025
533,14.651,0.01,76.887,184.188,1106.469,2019-06-23 04:00:00,4.0,,533,1.129,0.522,0.0,0.0,0.0,0.7258965527829534,1106.469,0.13363712221591448,1.0,0.0,6,174,6,25,0.8660254037844386,0.5000000000000001,0.1457991969198751,-0.9893142039703663,38.059,0.0,0.0,0.0,2035.232,833.375,0.0,0.034,1.401,131.073,57.411,332.85,190.75466666666645,448.86480777877733,17.045166666666667,31.13889964924415,1068.41,1068.41,0.0,0.0,1068.41,1068.41
534,17.179,0.01,203.753,393.746,2140.635,2019-06-23 05:00:00,5.0,,534,1.127,0.514,0.0,0.0,0.0,0.46970458934370274,2140.635,0.2585416320878977,1.0,0.0,6,174,6,25,0.9659258262890683,0.25881904510252074,0.1457991969198751,-0.9893142039703663,1106.469,38.059,0.0,0.0,1129.68,1921.628,0.0,0.0,0.034,77.854,83.283,59.581,547.5271666666664,895.4690781081039,4.0695,9.281931905537595,1034.1660000000002,1034.1660000000002,0.0,0.0,1034.1660000000002,1034.1660000000002
535,19.173,0.01,357.29,602.897,2624.305,2019-06-23 06:00:00,6.0,,535,1.126,0.666,0.0,0.0,0.0,0.3498859461503834,2624.305,0.316958331428025,1.0,0.0,6,174,6,25,1.0,6.123233995736766e-17,0.1457991969198751,-0.9893142039703663,2140.635,1106.469,38.059,0.0,478.72,2675.61,0.0,0.0,0.0,22.982,57.867,10.917,984.9113333333331,1172.5796403248164,0.23916666666666667,0.5693422219590185,483.6699999999996,483.6699999999996,0.0,0.0,483.6699999999996,483.6699999999996
536,21.999,0.01,506.18,797.361,2999.304,2019-06-23 07:00:00,7.0,,536,1.126,2.176,13.826,1.0,0.593,0.2602467290445064,3013.13,0.36391984055806204,1.0,6.353857374146426,6,174,6,25,0.9659258262890683,-0.25881904510252063,0.1457991969198751,-0.9893142039703663,2624.305,2140.635,1106.469,0.0,0.0,2408.645,0.0,0.0,0.0,1.401,81.286,95.221,1484.7953333333332,1301.0102585896368,2.31,5.641681167793657,374.99900000000025,374.99900000000025,13.826,13.826,388.8250000000003,388.8250000000003
537,23.503,0.01,638.485,963.904,3435.327,2019-06-23 08:00:00,8.0,,537,1.127,2.569,38.734,0.9341404521812139,0.593,0.15810200357247362,3474.061,0.4195901687643685,1.0,15.077456178491172,6,174,6,25,0.8660254037844387,-0.4999999999999998,0.1457991969198751,-0.9893142039703663,2999.304,2624.305,2140.635,0.0,0.0,2394.078,13.826,0.0,0.0,0.034,121.085,119.899,2057.349833333333,1272.4922893862151,8.76,15.691114887063781,436.02300000000014,436.02300000000014,24.908,24.908,460.93100000000004,460.93100000000004
538,24.66,0.01,740.954,1091.149,3665.197,2019-06-23 09:00:00,9.0,,538,1.128,2.561,38.02,0.7665451315366025,0.593,0.10098847012897616,3703.217,0.44726717406547506,1.0,14.845757576822502,6,174,6,25,0.7071067811865476,-0.7071067811865475,0.1457991969198751,-0.9893142039703663,3435.327,2999.304,2624.305,38.059,0.0,3403.032,38.734,13.826,0.0,0.0,170.461,124.895,2661.8728333333333,939.269059358057,15.09666666666667,18.812471211026434,229.8699999999999,229.8699999999999,-0.7139999999999986,0.7139999999999986,229.15599999999995,229.15599999999995
539,25.67,0.01,791.805,1170.479,3719.731,2019-06-23 10:00:00,10.0,,539,1.131,2.246,16.926,0.6688351565611403,0.593,0.0825073479421864,3736.657,0.4513059906675671,1.0,7.536060758655048,6,174,6,25,0.49999999999999994,-0.8660254037844387,0.1457991969198751,-0.9893142039703663,3665.197,3435.327,2999.304,1106.469,0.0,3356.112,38.02,38.734,13.826,0.0,131.073,106.916,3097.4165,628.1281607970631,17.917666666666666,17.30453255842807,54.534000000000106,54.534000000000106,-21.094000000000005,21.094000000000005,33.440000000000055,33.440000000000055
540,26.422,0.01,790.951,1196.447,3684.325,2019-06-23 11:00:00,11.0,,540,1.134,1.866,4.932,0.599014432736935,0.593,0.08845161438159255,3689.2569999999996,0.4455811130677117,1.0,2.643085400275777,6,174,6,25,0.258819045102521,-0.9659258262890682,0.1457991969198751,-0.9893142039703663,3719.731,3665.197,3435.327,2140.635,0.0,3537.423,16.926,38.02,38.734,0.0,77.854,96.51,3354.6981666666666,448.2393433300641,18.73966666666667,16.375377194608273,-35.406000000000404,35.406000000000404,-11.993999999999998,11.993999999999998,-47.400000000000546,47.400000000000546
541,26.857,0.01,772.396,1167.276,3637.527,2019-06-23 12:00:00,12.0,,541,1.137,1.805,3.926,0.5650299922713752,0.593,0.09980769520823718,3641.453,0.43980744115244835,1.0,2.175068047053714,6,174,6,25,1.2246467991473532e-16,-1.0,0.1457991969198751,-0.9893142039703663,3684.325,3719.731,3665.197,2624.305,0.0,3587.567,4.932,16.926,38.02,0.0,22.982,89.54,3523.5685,275.68365157023703,19.394000000000002,15.533612535370828,-46.797999999999774,46.797999999999774,-1.0060000000000002,1.0060000000000002,-47.80399999999963,47.80399999999963
542,26.861,0.01,704.774,1084.973,3441.998,2019-06-23 13:00:00,13.0,,542,1.141,2.037,9.164,0.533749622691849,0.593,0.14948023297812452,3451.1620000000003,0.41682447314919785,1.0,4.498770496430782,6,174,6,25,-0.2588190451025208,-0.9659258262890683,0.1457991969198751,-0.9893142039703663,3637.527,3684.325,3719.731,2999.304,0.0,3371.775,3.926,4.932,16.926,13.826,1.401,73.057,3597.3508333333334,125.81324489323968,18.617,15.978069307617554,-195.529,195.529,5.2379999999999995,5.2379999999999995,-190.2909999999997,190.2909999999997
543,26.703,0.011,591.902,955.141,3365.892,2019-06-23 14:00:00,14.0,,543,1.144,2.139,12.364,0.4999777304246021,0.593,0.16908801553657227,3378.256,0.4080190316661798,1.0,5.780268452422416,6,174,6,25,-0.4999999999999997,-0.8660254037844388,0.1457991969198751,-0.9893142039703663,3441.998,3637.527,3684.325,3435.327,0.0,3112.534,9.164,3.926,4.932,38.734,0.034,56.639,3585.778333333333,145.37042022043673,14.222000000000001,12.60954927025673,-76.10600000000022,76.10600000000022,3.200000000000001,3.200000000000001,-72.9060000000004,72.9060000000004
544,26.372,0.011,451.323,786.638,2964.649,2019-06-23 15:00:00,15.0,,544,1.147,1.937,6.31,0.46691083171221703,0.593,0.267060344742752,2970.959,0.3588265111643173,1.0,3.2576131865703735,6,174,6,25,-0.7071067811865471,-0.7071067811865479,0.1457991969198751,-0.9893142039703663,3365.892,3441.998,3637.527,3665.197,38.059,2821.676,12.364,9.164,3.926,38.02,0.0,43.311,3469.0203333333334,284.0290605213959,8.937,4.97335407939495,-401.24299999999994,401.24299999999994,-6.054000000000001,6.054000000000001,-407.297,407.297
545,27.738,0.011,302.388,590.937,1677.881,2019-06-23 16:00:00,16.0,,545,1.151,1.479,0.844,0.44241111859193694,0.593,0.5845406692119566,1678.7250000000001,0.20275306221133263,1.0,0.5706554627075979,6,174,6,25,-0.8660254037844385,-0.5000000000000004,0.1457991969198751,-0.9893142039703663,2964.649,3365.892,3441.998,3719.731,1106.469,2035.232,6.31,12.364,9.164,16.926,0.0,57.411,3128.7119999999995,755.4903359699588,6.256666666666667,4.055580385802045,-1286.7679999999998,1286.7679999999998,-5.465999999999999,5.465999999999999,-1292.2339999999997,1292.2339999999997
